date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,pm25
2020-07-30,81.0,60.9,68.8,81.3,60.9,68.8,57.7,69.5,0.0,0,0.0,0,0,21.7,8.0,282.6,1013.0,38.7,7.6,327.9,28.3,10,0.36,2,50
2020-07-31,86.8,64.2,73.6,86.9,64.2,73.7,57.7,59.7,0.005,100,4.17,0,0,21.5,10.3,275.5,1011.6,0.9,8.6,333.6,28.8,10,0.4,4,55
2020-08-01,89.6,62.4,75.1,88.3,62.4,75.2,59.5,60.8,0.0,0,0.0,0,0,21.7,5.2,277.1,1011.9,0.2,8.1,340.3,29.3,10,0.43,1,64
2020-08-02,84.8,66.6,73.4,86.0,66.6,73.7,62.4,69.8,0.0,0,0.0,0,0,22.1,5.5,269.7,1013.6,8.9,6.8,331.2,28.5,10,0.47,1,67
2020-08-03,81.1,66.8,72.9,82.6,66.8,73.0,62.1,70.0,0.0,0,0.0,0,0,25.3,10.2,256.2,1013.1,15.5,6.3,326.1,28.0,10,0.5,1,68
2020-08-04,77.8,66.6,70.7,77.8,66.6,70.7,61.1,72.4,0.0,0,0.0,0,0,20.1,6.4,272.7,1013.6,46.1,7.9,282.0,24.3,10,0.54,2,68
2020-08-05,75.5,65.0,69.7,75.5,65.0,69.7,59.4,70.3,0.0,0,0.0,0,0,21.3,12.8,264.1,1013.0,58.1,9.8,259.8,22.2,10,0.57,2,60
2020-08-06,79.0,64.1,70.0,79.0,64.1,70.0,57.2,64.4,0.0,0,0.0,0,0,21.5,11.8,282.8,1012.1,53.3,9.9,236.2,20.2,10,0.6,2,50
2020-08-07,78.2,63.9,70.6,78.2,63.9,70.6,57.9,65.1,0.0,0,0.0,0,0,22.4,7.5,260.1,1012.9,0.6,9.7,321.9,27.6,10,0.63,1,49
2020-08-08,79.3,62.9,69.6,79.3,62.9,69.6,57.6,66.8,0.0,0,0.0,0,0,21.5,9.6,264.8,1014.2,0.5,9.7,323.6,27.8,10,0.67,1,49
2020-08-09,78.2,62.0,68.9,78.2,62.0,68.9,57.4,67.8,0.0,0,0.0,0,0,20.8,13.0,262.2,1013.5,2.1,9.8,329.3,28.5,10,0.7,1,54
2020-08-10,76.7,62.1,68.0,76.7,62.1,68.0,57.2,69.7,0.0,0,0.0,0,0,21.7,9.7,268.3,1013.0,25.5,9.4,331.7,28.6,10,0.73,2,49
2020-08-11,74.7,61.0,67.7,74.7,61.0,67.7,56.7,69.2,0.0,0,0.0,0,0,21.3,12.4,256.0,1012.4,21.6,9.1,335.5,29.1,10,0.75,2,39
2020-08-12,83.9,60.3,71.2,83.1,60.3,71.1,56.2,61.7,0.0,0,0.0,0,0,21.3,6.7,267.4,1011.6,1.3,9.8,304.6,26.3,10,0.8,1,40
2020-08-13,86.6,66.9,75.7,85.1,66.9,75.2,55.7,52.3,0.0,0,0.0,0,0,20.8,9.1,277.6,1011.3,3.0,9.9,235.0,20.3,9,0.83,1,49
2020-08-14,90.5,71.1,79.7,90.8,71.1,79.4,60.2,53.9,0.0,0,0.0,0,0,21.5,8.3,256.7,1010.5,1.4,9.5,298.5,25.9,9,0.86,1,44
2020-08-15,96.3,73.1,81.9,97.8,73.1,82.3,63.1,54.9,0.0,0,0.0,0,0,21.5,5.0,275.8,1008.9,1.2,9.4,278.1,24.1,9,0.89,1,56
2020-08-16,92.7,73.8,81.5,92.7,73.8,81.7,63.6,57.1,0.0,0,0.0,0,0,23.9,7.3,131.1,1011.1,1.8,9.3,291.8,25.3,9,0.92,1,65
2020-08-17,87.2,72.9,78.4,89.5,72.9,79.2,65.1,64.8,0.0,0,0.0,0,0,23.3,7.8,265.0,1011.8,2.0,9.0,242.0,20.8,8,0.96,1,66
2020-08-18,95.6,71.9,80.9,97.7,71.9,81.9,64.5,59.6,0.0,0,0.0,0,0,22.1,6.2,267.5,1011.2,1.6,8.4,270.9,23.6,9,0.0,1,67
2020-08-19,93.3,75.7,82.2,96.0,75.7,83.1,64.3,55.7,0.0,0,0.0,0,0,23.0,10.1,257.1,1009.2,1.3,8.7,278.2,24.2,9,0.02,1,70
2020-08-20,91.5,73.1,80.2,93.6,73.1,80.9,65.2,61.7,0.0,0,0.0,0,0,22.1,7.3,256.5,1007.1,1.2,8.4,269.1,23.3,9,0.06,1,67
2020-08-21,89.1,73.0,80.2,94.2,73.0,81.5,66.7,64.7,0.0,0,0.0,0,0,22.4,6.3,275.6,1007.9,4.7,7.2,231.8,19.9,8,0.09,1,70
2020-08-22,94.2,72.9,81.8,94.5,72.9,82.4,64.8,58.9,0.0,0,0.0,0,0,23.3,12.5,242.0,1009.9,4.7,6.3,270.5,23.3,9,0.13,1,87
2020-08-23,87.7,74.0,80.0,92.7,74.0,81.7,67.9,67.3,0.0,0,0.0,0,0,23.9,8.7,261.2,1010.7,5.5,6.9,258.3,22.5,8,0.17,1,81
2020-08-24,80.0,70.9,74.4,80.0,70.9,74.4,66.0,75.5,0.0,0,0.0,0,0,22.8,8.7,256.2,1010.3,41.0,7.9,290.2,25.2,9,0.2,2,93
2020-08-25,83.9,69.9,75.4,86.3,69.9,76.0,64.7,70.4,0.0,0,0.0,0,0,22.4,11.2,255.5,1009.2,6.5,8.7,288.7,24.9,9,0.25,1,75
2020-08-26,85.2,66.1,74.6,87.2,66.1,74.9,63.7,70.3,0.0,0,0.0,0,0,22.1,7.8,272.4,1007.2,12.5,8.1,294.7,25.3,9,0.27,1,56
2020-08-27,87.5,68.1,75.4,88.2,68.1,75.7,61.0,62.6,0.0,0,0.0,0,0,24.4,14.8,267.1,1006.3,0.4,8.1,288.8,24.9,9,0.31,1,48
2020-08-28,82.8,65.0,71.7,83.3,65.0,71.8,59.5,66.6,0.0,0,0.0,0,0,21.7,5.9,288.5,1008.7,1.2,8.7,294.3,25.4,9,0.34,1,70
2020-08-29,78.4,62.9,68.9,78.4,62.9,68.9,58.0,69.4,0.0,0,0.0,0,0,20.6,8.5,262.6,1011.2,35.1,8.7,303.3,26.3,9,0.38,2,56
2020-08-30,77.3,62.9,68.9,77.3,62.9,68.9,58.0,69.2,0.0,0,0.0,0,0,19.9,11.5,255.1,1010.6,39.6,8.7,283.6,24.4,9,0.41,2,50
2020-08-31,75.7,64.9,69.0,75.7,64.9,69.0,58.1,68.9,0.0,0,0.0,0,0,26.4,6.7,254.8,1010.6,50.8,8.8,276.7,24.1,9,0.45,2,52
2020-09-01,77.4,65.7,69.7,77.4,65.7,69.7,58.2,67.4,0.0,0,0.0,0,0,20.8,12.9,250.4,1013.4,46.0,9.2,262.8,22.7,9,0.5,2,49
2020-09-02,77.2,64.0,69.6,77.2,64.0,69.6,59.0,69.7,0.0,0,0.0,0,0,22.1,14.7,266.5,1014.7,2.4,8.8,273.6,23.6,9,0.52,1,46
2020-09-03,81.3,65.0,71.5,82.3,65.0,71.5,60.2,68.6,0.0,0,0.0,0,0,20.6,6.5,271.3,1012.8,0.6,8.0,270.9,23.5,9,0.55,1,53
2020-09-04,85.6,66.8,74.7,86.5,66.8,74.9,61.3,64.7,0.0,0,0.0,0,0,19.0,8.9,264.1,1011.4,0.7,7.3,270.2,23.5,9,0.58,1,65
2020-09-05,98.2,69.2,83.4,97.4,69.2,83.1,60.2,50.2,0.0,0,0.0,0,0,17.4,6.3,274.9,1010.6,1.0,7.8,273.4,23.4,9,0.62,1,79
2020-09-06,107.2,76.5,90.3,108.1,76.5,89.7,57.6,37.2,0.0,0,0.0,0,0,23.3,8.7,270.2,1009.1,3.0,7.8,264.3,22.9,9,0.65,1,86
2020-09-07,85.6,73.0,80.2,88.4,73.0,81.2,65.9,62.4,0.0,0,0.0,0,0,20.4,5.5,115.9,1007.0,5.0,7.0,200.2,17.4,7,0.68,1,69
2020-09-08,78.8,71.8,74.7,78.8,71.8,74.7,64.4,70.6,0.0,0,0.0,0,0,19.2,5.0,171.9,1004.9,94.9,7.0,83.6,7.2,3,0.72,5,74
2020-09-09,81.3,67.9,73.5,82.2,67.9,73.6,61.4,67.8,0.0,0,0.0,0,0,25.7,7.3,249.3,1009.1,5.4,7.0,218.8,19.0,8,0.75,1,66
2020-09-10,78.5,63.0,69.9,78.5,63.0,69.9,58.5,69.0,0.0,0,0.0,0,0,21.5,4.2,312.3,1014.3,8.3,5.7,98.0,8.5,4,0.75,1,62
2020-09-11,82.5,62.0,71.1,81.7,62.0,70.9,54.1,58.3,0.0,0,0.0,0,0,21.9,6.2,268.1,1013.8,14.8,5.1,155.8,13.6,6,0.81,1,103
2020-09-12,80.5,62.8,70.1,80.1,62.8,70.0,54.2,59.3,0.0,0,0.0,0,0,22.6,7.4,277.6,1011.5,21.0,4.4,153.7,13.5,6,0.85,2,136
2020-09-13,83.6,61.8,70.3,82.4,61.8,70.2,57.5,66.1,0.0,0,0.0,0,0,21.5,6.6,267.9,1011.6,2.7,3.7,214.0,18.5,7,0.88,1,146
2020-09-14,84.1,62.2,72.1,83.8,62.2,72.0,57.1,61.8,0.0,0,0.0,0,0,19.9,6.6,281.4,1013.5,4.7,3.6,220.5,19.2,8,0.91,1,137
2020-09-15,85.3,63.1,72.7,84.8,63.1,72.5,55.7,58.6,0.0,0,0.0,0,0,20.1,8.8,256.4,1015.6,3.5,3.5,209.0,18.0,7,0.95,1,151
2020-09-16,91.2,64.1,75.2,88.5,64.1,74.3,51.7,48.5,0.0,0,0.0,0,0,23.0,7.2,267.0,1013.6,1.5,5.3,226.8,19.7,8,0.98,1,151
2020-09-17,90.7,63.0,74.7,86.9,63.0,73.6,48.9,46.0,0.007,100,4.17,0,0,19.0,10.6,263.3,1011.9,1.8,7.0,231.8,20.1,8,0.0,4,111
2020-09-18,94.2,66.7,77.5,90.6,66.7,76.5,54.0,48.0,0.0,0,0.0,0,0,19.7,6.7,265.3,1010.4,1.6,7.1,228.1,19.6,8,0.05,1,81
2020-09-19,84.9,66.9,74.3,84.6,66.9,74.3,58.2,58.5,0.0,0,0.0,0,0,19.7,5.5,264.6,1010.0,0.1,7.9,252.5,21.7,8,0.08,1,89
2020-09-20,79.5,62.9,70.0,79.5,62.9,70.0,60.0,71.9,0.0,0,0.0,0,0,18.3,7.4,273.8,1011.1,14.0,6.6,246.9,21.3,8,0.12,1,63
2020-09-21,78.5,65.9,70.6,78.5,65.9,70.6,60.3,71.1,0.0,0,0.0,0,0,17.9,5.9,261.2,1012.9,49.0,6.2,232.4,20.0,8,0.15,2,68
2020-09-22,81.3,64.9,70.8,82.0,64.9,70.8,60.4,71.1,0.0,0,0.0,0,0,20.1,6.7,264.8,1015.3,40.4,6.3,235.0,20.2,8,0.18,2,70
2020-09-23,83.2,63.1,71.2,83.6,63.1,71.3,59.6,69.2,0.0,0,0.0,0,0,20.8,10.6,267.7,1015.3,18.0,6.6,237.5,20.4,8,0.25,1,73
2020-09-24,86.1,62.9,72.8,84.8,62.9,72.8,59.1,64.8,0.0,0,0.0,0,0,19.5,4.3,271.6,1012.1,0.9,7.6,242.0,21.0,8,0.25,1,71
2020-09-25,80.4,66.0,71.5,81.3,66.0,71.6,61.2,71.0,0.0,0,0.0,0,0,19.0,12.2,251.6,1012.7,29.0,7.1,233.1,20.0,8,0.29,2,67
2020-09-26,79.8,66.0,71.1,79.8,66.0,71.1,61.9,73.7,0.0,0,0.0,0,0,18.3,11.0,258.3,1012.3,35.7,7.1,199.4,17.3,8,0.32,2,71
2020-09-27,79.5,67.9,72.0,79.5,67.9,72.0,62.0,71.6,0.0,0,0.0,0,0,18.3,6.4,278.3,1011.1,54.9,7.5,206.6,17.8,8,0.36,2,69
2020-09-28,84.4,65.8,72.9,85.3,65.8,73.1,62.7,71.8,0.0,0,0.0,0,0,19.2,6.0,267.7,1012.1,20.5,7.2,224.7,19.3,8,0.39,2,67
2020-09-29,91.8,65.8,75.1,88.4,65.8,74.9,61.3,66.8,0.0,0,0.0,0,0,18.6,7.3,268.9,1013.4,35.0,7.0,229.1,19.8,8,0.43,2,69
2020-09-30,100.3,67.9,81.0,95.9,67.9,79.7,54.2,46.1,0.0,0,0.0,0,0,21.3,7.3,264.2,1012.2,0.1,9.6,225.8,19.6,8,0.46,1,62
2020-10-01,97.8,69.1,82.2,96.3,69.1,81.0,53.8,41.9,0.0,0,0.0,0,0,22.1,7.6,292.0,1011.5,0.0,9.3,225.8,19.4,8,0.5,1,58
2020-10-02,97.2,69.8,80.8,93.8,69.8,79.8,55.7,46.3,0.0,0,0.0,0,0,19.9,10.9,268.9,1010.3,0.5,8.6,226.7,19.5,8,0.53,1,75
2020-10-03,91.3,67.9,78.2,90.5,67.9,77.8,57.2,50.6,0.0,0,0.0,0,0,19.7,8.2,254.2,1009.8,0.8,8.4,223.1,19.1,8,0.56,1,78
2020-10-04,91.5,65.6,77.2,88.3,65.6,76.4,56.2,53.4,0.0,0,0.0,0,0,16.8,10.1,266.3,1012.7,2.0,6.0,208.5,17.9,7,0.6,1,91
2020-10-05,88.0,65.9,74.2,86.1,65.9,73.9,59.1,62.7,0.0,0,0.0,0,0,20.1,5.5,286.7,1014.6,7.4,5.2,188.2,16.1,7,0.63,1,117
2020-10-06,85.7,63.1,72.2,84.8,63.1,72.1,59.4,67.5,0.0,0,0.0,0,0,20.4,10.3,269.3,1013.9,5.1,5.8,192.4,16.6,7,0.66,1,126
2020-10-07,78.8,63.2,69.8,78.8,63.2,69.8,60.9,74.7,0.0,0,0.0,0,0,18.3,7.2,265.9,1012.0,28.6,5.4,205.7,17.9,7,0.7,2,107
2020-10-08,76.5,65.9,69.7,76.5,65.9,69.7,57.9,66.9,0.0,0,0.0,0,0,21.9,10.2,244.8,1013.1,54.3,7.7,164.7,14.1,7,0.73,2,93
2020-10-09,74.6,64.9,68.7,74.6,64.9,68.7,58.9,71.7,0.0,0,0.0,0,0,19.5,6.7,258.3,1013.1,55.6,7.9,151.0,13.0,7,0.75,2,76
2020-10-10,74.7,65.9,69.5,74.7,65.9,69.5,58.5,68.3,0.0,0,0.0,0,0,20.8,11.5,266.8,1013.7,63.6,8.7,117.3,10.0,5,0.8,2,66
2020-10-11,76.6,62.7,69.0,76.6,62.7,69.0,59.8,73.5,0.0,0,0.0,0,0,18.6,6.5,273.5,1014.0,16.0,9.6,188.3,16.4,7,0.83,1,60
2020-10-12,88.4,63.9,74.4,87.0,63.9,74.2,58.6,61.0,0.0,0,0.0,0,0,21.3,7.5,278.6,1013.7,0.0,9.8,206.5,17.9,7,0.87,1,55
2020-10-13,92.3,65.9,77.5,89.5,65.9,76.4,53.5,48.2,0.0,0,0.0,0,0,18.3,7.7,265.2,1013.9,0.3,9.7,201.6,17.4,7,0.9,1,60
2020-10-14,91.5,65.0,76.7,88.2,65.0,75.8,55.6,53.6,0.0,0,0.0,0,0,15.7,6.3,260.6,1013.6,0.3,9.5,203.0,17.5,7,0.93,1,59
2020-10-15,90.4,66.7,77.1,87.6,66.7,76.4,55.7,51.8,0.0,0,0.0,0,0,18.6,7.2,295.7,1013.0,1.5,9.6,196.5,16.9,7,0.97,1,68
2020-10-16,90.7,65.8,75.5,91.1,65.8,75.5,60.7,62.3,0.0,0,0.0,0,0,17.2,6.4,268.2,1011.5,2.2,8.6,192.7,16.5,7,0.0,1,74
2020-10-17,85.6,66.5,74.4,85.4,66.5,74.5,62.6,68.5,0.0,0,0.0,0,0,17.4,4.9,46.4,1012.4,2.4,8.4,182.2,15.7,7,0.03,1,72
2020-10-18,79.6,66.8,71.0,79.6,66.8,71.0,62.7,76.0,0.0,0,0.0,0,0,17.4,6.4,276.7,1014.4,37.9,5.8,182.7,15.9,7,0.07,2,69
2020-10-19,76.6,64.2,68.9,76.6,64.2,68.9,60.3,74.9,0.0,0,0.0,0,0,18.3,5.7,281.9,1013.8,44.8,7.5,166.8,14.3,7,0.1,2,82
2020-10-20,77.6,64.9,68.5,77.6,64.9,68.5,60.1,75.3,0.0,0,0.0,0,0,17.9,11.2,268.9,1010.9,72.1,5.2,146.8,12.6,7,0.13,2,71
2020-10-21,73.8,65.7,68.0,73.8,65.7,68.0,59.2,73.7,0.0,0,0.0,0,0,15.9,8.7,258.7,1009.7,72.5,4.4,119.5,10.3,6,0.17,2,86
2020-10-22,71.6,65.0,68.4,71.6,65.0,68.4,57.1,67.7,0.0,0,0.0,0,0,16.8,5.1,6.9,1011.2,70.3,8.3,59.1,5.1,2,0.2,2,97
2020-10-23,72.4,64.1,67.8,72.4,64.1,67.8,56.6,67.6,0.0,0,0.0,0,0,16.1,5.4,275.7,1014.0,70.4,8.5,69.3,6.0,3,0.25,2,56
2020-10-24,69.9,64.2,66.7,69.9,64.2,66.7,56.1,68.9,0.0,0,0.0,0,0,17.2,7.2,276.2,1014.5,91.6,9.5,58.7,5.2,2,0.27,5,48
2020-10-25,69.3,61.1,65.5,69.3,61.1,65.5,52.0,62.0,0.0,0,0.0,0,0,18.6,12.8,269.5,1012.2,81.9,9.7,81.5,6.8,3,0.3,2,38
2020-10-26,72.0,57.0,63.7,72.0,57.0,63.7,29.8,36.1,0.0,0,0.0,0,0,30.4,3.9,34.5,1015.3,29.7,8.8,142.2,12.2,6,0.34,2,30
2020-10-27,76.7,52.1,64.3,76.7,52.1,64.3,24.8,26.1,0.0,0,0.0,0,0,17.2,11.2,261.9,1016.6,1.0,9.4,167.4,14.5,6,0.37,1,76
2020-10-28,74.5,56.2,64.6,74.5,56.2,64.6,43.9,48.6,0.0,0,0.0,0,0,21.3,6.3,282.7,1017.0,0.3,9.9,171.9,15.0,6,0.4,1,99
2020-10-29,81.6,56.6,67.3,80.4,56.6,67.2,44.2,46.1,0.0,0,0.0,0,0,17.7,4.0,358.2,1015.3,0.3,9.8,176.4,15.1,7,0.44,1,70
2020-10-30,82.0,54.9,66.6,79.9,54.9,66.4,45.9,51.3,0.0,0,0.0,0,0,18.3,7.3,279.5,1014.5,1.1,9.4,173.7,15.0,7,0.47,1,71
2020-10-31,82.1,55.9,67.0,79.9,55.9,66.9,49.1,56.6,0.0,0,0.0,0,0,17.4,4.0,307.0,1015.5,1.4,8.7,159.4,13.7,7,0.5,1,68
2020-11-01,82.3,56.9,67.5,81.5,56.9,67.3,52.5,62.7,0.0,0,0.0,0,0,13.4,5.3,271.8,1017.8,7.7,7.3,130.0,11.5,6,0.54,1,77
2020-11-02,75.2,57.8,64.6,75.2,57.8,64.6,56.4,75.9,0.0,0,0.0,0,0,15.2,5.4,277.1,1017.2,18.5,5.5,160.7,13.9,6,0.58,1,75
2020-11-03,76.3,59.8,64.5,76.3,59.8,64.5,57.1,78.3,0.0,0,0.0,0,0,15.9,5.5,334.6,1016.0,40.0,3.3,150.5,13.0,6,0.61,2,76
2020-11-04,80.4,56.8,66.9,80.1,56.8,66.9,54.5,67.5,0.0,0,0.0,0,0,15.7,6.5,262.9,1017.3,1.3,6.2,173.1,14.9,7,0.64,1,100
2020-11-05,89.6,60.0,73.4,85.8,60.0,72.5,44.2,39.4,0.0,0,0.0,0,0,12.3,5.0,320.0,1013.2,2.4,9.7,115.0,9.8,6,0.68,1,87
2020-11-06,75.1,57.9,67.3,75.1,57.9,67.3,55.1,65.6,0.0,0,0.0,0,0,27.2,7.5,128.6,1005.3,57.9,8.9,150.0,12.9,6,0.71,2,54
2020-11-07,60.9,54.0,57.0,60.9,54.0,57.0,43.2,60.5,0.098,100,8.33,0,0,35.7,9.2,269.6,1007.0,30.7,9.5,124.8,10.8,7,0.75,3,54
2020-11-08,61.0,49.9,55.7,61.0,49.9,55.7,39.7,55.8,0.0,0,0.0,0,0,37.9,12.7,268.5,1009.7,34.6,9.9,158.8,13.7,7,0.75,2,26
2020-11-09,62.6,46.7,54.2,62.6,46.7,54.2,34.6,48.3,0.0,0,0.0,0,0,11.6,5.3,337.4,1017.7,0.8,9.9,166.8,14.3,7,0.82,1,28
2020-11-10,65.6,47.7,55.7,65.6,47.7,55.7,32.9,44.0,0.0,0,0.0,0,0,16.6,8.1,288.7,1019.4,0.4,9.9,165.6,14.4,6,0.85,1,35
2020-11-11,66.6,47.7,57.0,66.6,47.7,57.0,38.3,51.5,0.0,0,0.0,0,0,15.7,5.9,336.8,1016.1,0.9,9.6,163.4,14.1,6,0.88,1,36
2020-11-12,69.5,48.0,57.7,69.5,48.0,57.7,41.6,57.9,0.0,0,0.0,0,0,17.2,7.2,280.8,1016.5,1.6,9.3,154.2,13.4,6,0.92,1,52
2020-11-13,67.4,48.8,57.7,67.4,48.8,57.7,45.0,63.6,0.0,0,0.0,0,0,17.2,10.6,260.6,1018.8,1.8,9.7,155.4,13.6,6,0.95,1,54
2020-11-14,66.6,51.1,59.2,66.6,51.1,59.2,47.9,66.9,0.0,0,0.0,0,0,15.7,7.3,59.0,1019.2,0.6,8.9,154.4,13.4,6,0.0,1,60
2020-11-15,83.2,52.2,66.4,80.5,52.2,66.0,36.3,38.1,0.0,0,0.0,0,0,14.3,5.2,310.4,1018.1,0.1,9.7,161.0,14.0,6,0.02,1,66
2020-11-16,89.9,60.9,72.1,85.8,60.9,71.1,31.7,24.6,0.0,0,0.0,0,0,13.9,5.6,29.7,1015.3,0.1,9.7,157.5,13.5,6,0.05,1,43
2020-11-17,78.2,55.2,64.0,78.2,55.2,64.0,42.9,50.1,0.0,0,0.0,0,0,15.7,6.1,333.0,1016.2,4.6,9.6,153.5,13.3,6,0.09,1,32
2020-11-18,66.4,54.9,59.6,66.4,54.9,59.6,52.3,77.8,0.0,0,0.0,0,0,15.7,6.6,307.9,1018.4,53.7,7.6,130.1,11.1,6,0.12,2,57
2020-11-19,67.5,55.0,60.1,67.5,55.0,60.1,52.0,75.9,0.0,0,0.0,0,0,15.4,6.0,268.5,1019.2,32.0,7.1,147.9,12.7,6,0.15,2,46
2020-11-20,73.5,52.0,61.0,73.5,52.0,61.0,48.5,66.2,0.0,0,0.0,0,0,12.3,5.1,295.5,1018.3,3.1,8.4,121.2,10.4,5,0.19,1,54
2020-11-21,76.1,52.0,62.2,76.1,52.0,62.2,48.9,65.0,0.0,0,0.0,0,0,13.6,5.4,253.5,1017.2,2.6,8.7,142.6,12.3,6,0.25,1,59
2020-11-22,72.4,52.1,60.7,72.4,52.1,60.7,49.1,66.6,0.0,0,0.0,0,0,16.1,4.2,11.4,1013.4,1.4,7.9,141.0,12.2,6,0.25,1,57
2020-11-23,64.6,52.7,57.1,64.6,52.7,57.1,50.0,77.7,0.0,0,0.0,0,0,15.2,6.0,300.1,1012.3,42.3,4.8,103.3,8.9,5,0.28,2,75
2020-11-24,68.7,52.1,59.2,68.7,52.1,59.2,48.8,69.9,0.0,0,0.0,0,0,15.0,5.2,307.7,1016.8,14.9,7.8,137.5,11.9,5,0.32,1,74
2020-11-25,65.5,49.8,57.3,65.5,49.8,57.3,49.6,76.2,0.0,0,0.0,0,0,15.4,7.3,253.4,1018.2,32.7,7.3,137.8,11.8,6,0.35,2,66
2020-11-26,68.6,51.9,58.4,68.6,51.9,58.4,42.8,59.7,0.0,0,0.0,0,0,39.1,7.4,344.1,1017.1,26.4,7.0,135.1,11.7,6,0.38,2,63
2020-11-27,67.8,45.2,55.9,67.8,45.2,55.9,26.4,34.5,0.0,0,0.0,0,0,13.9,5.3,254.9,1020.5,3.3,9.8,142.3,12.4,6,0.42,1,60
2020-11-28,73.6,48.1,59.0,73.6,48.1,59.0,21.8,26.4,0.0,0,0.0,0,0,11.4,5.6,0.2,1020.6,0.0,9.9,145.9,12.5,6,0.45,1,44
2020-11-29,75.4,50.5,60.7,75.4,50.5,60.7,24.6,27.7,0.0,0,0.0,0,0,11.9,4.7,356.8,1018.9,0.8,9.9,146.0,12.5,6,0.48,1,42
2020-11-30,77.9,52.5,62.7,77.9,52.5,62.7,27.7,29.9,0.0,0,0.0,0,0,13.2,4.1,342.3,1019.1,1.4,9.9,141.9,12.3,6,0.5,1,35
2020-12-01,78.1,48.8,61.1,78.1,48.8,61.1,30.2,34.7,0.0,0,0.0,0,0,12.8,3.9,347.8,1017.1,0.2,9.9,139.0,11.9,6,0.55,1,37
2020-12-02,78.5,48.7,60.7,78.5,48.7,60.7,33.8,40.1,0.0,0,0.0,0,0,13.2,6.4,288.6,1017.2,0.7,9.7,137.4,11.9,6,0.59,1,42
2020-12-03,73.2,47.9,59.6,73.2,47.9,59.6,22.9,30.6,0.0,0,0.0,0,0,16.3,4.7,32.8,1022.0,0.6,9.8,137.4,11.8,6,0.62,1,60
2020-12-04,73.1,50.2,59.1,73.1,50.2,59.1,17.8,23.9,0.0,0,0.0,0,0,13.0,6.1,338.4,1021.6,0.7,9.9,140.1,12.1,6,0.66,1,47
2020-12-05,72.6,46.1,56.8,72.6,46.1,56.8,29.4,40.9,0.0,0,0.0,0,0,11.4,5.2,307.7,1022.9,1.6,9.4,120.3,10.5,6,0.69,1,32
2020-12-06,72.7,46.1,57.2,72.7,46.1,57.2,31.3,42.3,0.0,0,0.0,0,0,13.4,7.1,280.7,1020.8,1.3,9.6,131.3,11.4,6,0.73,1,59
2020-12-07,74.9,47.0,58.3,74.9,47.0,58.3,31.7,41.0,0.0,0,0.0,0,0,31.1,0.8,4.7,1015.3,2.7,9.6,47.0,4.1,2,0.75,1,56
2020-12-08,81.8,52.8,64.4,79.4,52.8,64.2,24.1,24.4,0.0,0,0.0,0,0,33.3,5.5,74.7,1016.7,2.7,9.8,97.8,8.3,5,0.8,1,60
2020-12-09,72.9,53.9,61.6,72.9,53.9,61.6,33.3,38.0,0.0,0,0.0,0,0,19.5,7.5,275.1,1015.9,2.0,9.9,129.4,11.1,5,0.83,1,44
2020-12-10,64.8,50.0,57.4,64.8,50.0,57.4,44.5,62.3,0.0,0,0.0,0,0,18.3,7.2,115.6,1016.2,33.2,9.9,118.7,10.2,5,0.87,2,46
2020-12-11,62.7,51.2,56.1,62.7,51.2,56.1,46.3,70.6,0.0,0,0.0,0,0,14.3,4.1,276.0,1019.1,49.2,8.8,90.5,7.8,4,0.9,2,51
2020-12-12,68.5,48.7,57.1,68.5,48.7,57.1,46.6,69.2,0.0,0,0.0,0,0,32.2,6.7,17.8,1017.8,30.3,7.6,103.0,8.9,5,0.94,2,61
2020-12-13,69.1,50.0,58.9,69.1,50.0,58.9,37.4,49.4,0.0,0,0.0,0,0,14.5,8.5,281.8,1022.2,20.3,9.4,110.8,9.5,5,0.97,2,70
2020-12-14,65.0,51.9,58.5,65.0,51.9,58.5,36.6,47.5,0.0,0,0.0,0,0,29.6,9.8,325.2,1018.0,18.6,9.9,126.4,11.0,5,0.0,1,40
2020-12-15,68.9,47.0,57.1,68.9,47.0,57.1,30.3,37.5,0.0,0,0.0,0,0,13.2,9.6,246.3,1021.3,1.0,9.9,127.5,11.0,5,0.04,1,31
2020-12-16,70.8,47.3,57.6,70.8,47.3,57.6,30.3,37.7,0.0,0,0.0,0,0,11.9,5.2,287.5,1019.5,0.5,9.9,127.3,11.0,5,0.07,1,31
2020-12-17,62.7,51.0,56.8,62.7,51.0,56.8,40.7,55.6,0.0,0,0.0,0,0,25.3,8.0,306.9,1015.4,19.8,9.9,87.7,7.5,5,0.1,1,35
2020-12-18,65.8,49.8,56.5,65.8,49.8,56.5,43.3,62.9,0.0,0,0.0,0,0,14.8,5.2,355.4,1020.5,5.8,9.9,127.4,11.0,5,0.13,1,47
2020-12-19,70.7,46.2,57.1,70.7,46.2,57.1,32.2,43.5,0.0,0,0.0,0,0,12.1,4.1,292.8,1023.9,0.0,9.9,129.2,11.1,5,0.17,1,48
2020-12-20,79.3,48.9,62.2,79.3,48.9,62.2,24.2,26.0,0.0,0,0.0,0,0,12.5,5.0,357.0,1019.6,0.0,9.9,131.8,11.4,5,0.2,1,40
